epoch,train_loss,val_loss,train_acc,val_acc
1,1.8825659102545844,1.6988219440460206,0.2781777777777778,0.367
2,1.6113307350370618,1.3861196922302246,0.38824444444444445,0.4882
3,1.4675483182059395,1.359142746925354,0.45166666666666666,0.5032
4,1.356305373234219,1.141489142894745,0.49946666666666667,0.5828
5,1.2786993626700507,1.0724487634658812,0.5322666666666667,0.6058
6,1.2121655101988051,1.043407403755188,0.5586,0.6234
7,1.1555749162462023,0.9709683210372925,0.5814222222222222,0.64
8,1.1124948648664685,0.9251465274810791,0.5995111111111111,0.6668
9,1.063149128405253,0.9163380036354065,0.6195555555555555,0.6614
10,1.0336757480303447,0.8600320003509522,0.6295555555555555,0.6932
11,1.0011177395396762,0.8114461018562317,0.6422222222222222,0.7104
12,0.9629874592675103,0.773360238313675,0.6545555555555556,0.7142
13,0.9364432067023383,0.7778219808340072,0.6661555555555555,0.7192
14,0.9073533427768283,0.7301174831867218,0.6783555555555556,0.7336
15,0.8873595566325717,0.7135011314630508,0.6865333333333333,0.7402
16,0.8604562642309401,0.6775744800567627,0.6976444444444444,0.754
17,0.8358030499564277,0.6653164968967438,0.7037111111111111,0.761
18,0.8135745856814914,0.6692767320036888,0.7146444444444444,0.7616
19,0.7927443193541632,0.6338378406047821,0.7231555555555556,0.7708
20,0.7727175832006666,0.6064880995750427,0.7308888888888889,0.7878
21,0.7120379047817654,0.5505858361124992,0.7554888888888889,0.802
22,0.6803719663408068,0.5462255359292031,0.7662888888888889,0.8056
23,0.6728368231349521,0.5252556051969528,0.7676222222222222,0.8126
24,0.6628567456139458,0.5218586356759072,0.7707333333333334,0.8136
25,0.6578028726471795,0.5141982159912586,0.7721777777777777,0.8142
26,0.6539085640271505,0.5157894286155701,0.7746666666666666,0.8164
27,0.6478653936174181,0.5062780854582787,0.7755111111111112,0.8194
28,0.6426899215168423,0.5140197958767414,0.7767555555555555,0.817
29,0.6380205428229438,0.5073713354945183,0.7787333333333334,0.8192
30,0.6367033915837605,0.5058009841024875,0.7814444444444445,0.824
31,0.6340122592820061,0.5045801867544651,0.7804222222222222,0.8234
32,0.628104438495636,0.5049955394268036,0.7822888888888889,0.8236
33,0.6261799410290189,0.49708920384049415,0.7830666666666667,0.8268
34,0.615712236626943,0.487184738278389,0.7898222222222222,0.8266
35,0.616385885779063,0.4974545943260193,0.7872888888888889,0.8236
36,0.6109037954542372,0.4877884885430336,0.7897777777777778,0.8248
37,0.6120803297360738,0.4864844521045685,0.7874444444444444,0.826
38,0.6136306018458473,0.4896247724056244,0.7887777777777778,0.8328
39,0.6123948414378696,0.47506923298835757,0.7902888888888889,0.8354
40,0.6052714591874017,0.4736917463362217,0.7899777777777778,0.8324
