epoch,train_loss,val_loss,train_acc,val_acc
1,1.9016544166434939,1.6176567335568255,0.2772844543109138,0.3915756630265211
2,1.6480070432017644,1.4628106435492847,0.377482450350993,0.44383775351014043
3,1.5093249657190275,1.3059259568830934,0.4398512029759405,0.5235209408376335
4,1.3920293810229256,1.1525360882875944,0.4845203095938081,0.5812432497299892
5,1.2973079271491619,1.1022025292108257,0.5260394792104158,0.5961238449537981
6,1.229394091758458,1.0827929035435344,0.5545389092218156,0.610044401776071
7,1.1696554123514908,1.043885412886265,0.5797384052318953,0.6268450738029521
8,1.1305147973263907,0.9371648900408455,0.5917381652366953,0.6618264730589224
9,1.0866291769809555,0.9277875093184613,0.6078478430431391,0.6662066482659307
10,1.0455580342614874,0.859972333115546,0.627287454250915,0.688407536301452
11,1.0143557651474802,0.8433578364934639,0.6370072598548029,0.6963278531141246
12,0.9783725988859892,0.815947421305494,0.6493970120597589,0.7063482539301572
13,0.955984463465409,0.7891643628215184,0.6575268494630108,0.7183487339493579
14,0.9226887127759039,0.7547392267490168,0.6701865962680746,0.7261490459618385
15,0.9033129426630084,0.7630657013561579,0.6768164636707266,0.7233289331573263
16,0.8799386703096169,0.7755686325370572,0.6890262194756105,0.7238689547581904
17,0.8591955635624455,0.7288117736066559,0.6971260574788504,0.7432497299891996
18,0.8457315439739331,0.7104877944068722,0.7010259794804103,0.7422896915876636
19,0.8159470322565976,0.6561823972030002,0.7139257214855703,0.7677907116284651
20,0.7965620112932672,0.6440408906486875,0.7211855762884742,0.7699507980319212
