epoch,train_loss,val_loss,train_acc,val_acc
1,1.9870284143548642,1.7396534511664923,0.23577235772357724,0.34373312533749323
2,1.7626491411717973,1.5366514039939385,0.3215432154321543,0.41513169736605265
3,1.6585058440034284,1.4435559290961855,0.3709237092370924,0.45587088258234837
4,1.5592293289346963,1.371417769238781,0.4105541055410554,0.498530029399412
5,1.4788338773389984,1.2928458154541247,0.44790447904479047,0.5282894342113158
6,1.4221856910374944,1.242111323297063,0.47445474454744546,0.5369292614147717
7,1.3664328291790035,1.1478070238109055,0.4968349683496835,0.5749085018299634
8,1.3226606129949086,1.1092182654614082,0.5168751687516875,0.5826483470330593
9,1.2776409129950808,1.092338832866497,0.5356553565535656,0.6046079078418432
10,1.2422713416282112,1.0783151943696356,0.5485854858548586,0.6064078718425632
11,1.200607100038915,0.9832697154636352,0.5634956349563496,0.6427671446571068
12,1.1767077135702846,0.9998425746812326,0.5740857408574086,0.6347873042539149
13,1.142153499257542,0.9462549910517025,0.5873458734587346,0.6514069718605627
14,1.1285367815729073,1.053067320845241,0.5939159391593916,0.6165476690466191
15,1.0945546096891823,0.958424183294126,0.6056460564605646,0.6556068878622427
16,1.0748604648603135,0.9368263785165466,0.6133861338613387,0.6569868602627947
17,1.05528226823363,0.8842181262618358,0.6182461824618246,0.6779264414711705
18,1.034737914640604,0.8926918504226256,0.6305463054630547,0.6680866382672347
19,1.012761461228008,0.8386554927905177,0.6409564095640956,0.6931061378772424
20,0.9993192294022826,0.8206582265551936,0.6445264452644527,0.6980860382792344
