epoch,train_loss,val_loss,train_acc,val_acc
1,1.8865524874023059,1.6352261095718752,0.27609276092760926,0.38195236095278096
2,1.6153047192741519,1.4165533991475665,0.38841388413884137,0.4636707265854683
3,1.4677744509738704,1.3306537929891273,0.4537545375453755,0.5120297594048119
4,1.3525053309059607,1.138833833375918,0.5031050310503105,0.5819883602327953
5,1.2795601218095711,1.1473951119141221,0.5343953439534396,0.5766484670306594
6,1.2083050147880476,1.0389270923373266,0.5610656106561066,0.630767384652307
7,1.1555493277756397,1.041844751715138,0.5858158581585816,0.623567528649427
8,1.1145683508968174,0.9992369321038186,0.6016260162601627,0.6412071758564829
9,1.0674847020080223,0.9604586730401318,0.6165961659616597,0.6584268314633708
10,1.0424549346981107,0.9008484067817881,0.6268262682626826,0.6733665326693467
11,1.0072331043501819,0.8555848251445082,0.6399363993639936,0.6866862662746746
12,0.9749637089650258,0.8488218878386524,0.6499564995649957,0.6950260994780104
13,0.9441412456575708,0.7729790791786016,0.6634566345663456,0.7235255294894102
14,0.9178187901640483,0.7488304096942773,0.6705667056670567,0.7300053998920022
15,0.8876141419513132,0.7112667559826389,0.6835868358683587,0.746265074698506
16,0.8789154201745093,0.752273054416746,0.6891368913689137,0.7310853782924341
17,0.8458556051040838,0.7011082160306219,0.7007770077700777,0.752984940301194
18,0.8223945754727303,0.6784687848277661,0.7104671046710467,0.7622247555048899
19,0.8205963731566676,0.6990034284192284,0.7116671166711667,0.7521449571008579
20,0.7955296376952923,0.6362983367757362,0.7228872288722887,0.7765644687106258
