epoch,train_loss,val_loss,train_acc,val_acc
1,2.0925357161663163,1.8881850541943286,0.1938319383193832,0.2887142257154857
2,1.8512170646491983,1.7032401207263406,0.2818528185281853,0.32969340613187736
3,1.6984302642639901,1.5712556803370235,0.3548435484354844,0.41735165296694066
4,1.6097046637253998,1.7022457485000997,0.39276392763927637,0.3911921761564769
5,1.5295499791886709,1.4556668179146908,0.4299942999429994,0.4568308633827323
6,1.4385533377492874,1.3629303494848415,0.4687846878468785,0.49835003299934
7,1.376406784609514,1.332208596437717,0.4973149731497315,0.50254994900102
8,1.3268070294082897,1.305489163225082,0.5174451744517445,0.5344093118137637
9,1.2788864372301083,1.3010310814291526,0.5327153271532715,0.5273294534109317
10,1.2549953653814339,1.2547334415579183,0.5427354273542735,0.5560688786224276
11,1.2150565882640085,1.1063494054330034,0.5575255752557525,0.5998080038399232
12,1.1721822035443903,1.0991983716815608,0.5762757627576276,0.6024479510409791
13,1.1459821024747285,1.0888806366495618,0.5868058680586806,0.6033479330413392
14,1.1132278701629847,1.036958536439718,0.5995559955599556,0.622847543049139
15,1.0849195537678578,1.0070923579048865,0.6091260912609127,0.6365272694546109
16,1.0630797852892775,1.0494044316925741,0.6205562055620556,0.626987460250795
17,1.034473665670833,0.9427658308959218,0.6300963009630096,0.6678466430671387
18,1.0084534534593907,0.9305709714958762,0.6412864128641287,0.6678466430671387
19,0.9822476376895803,0.9043844067900899,0.6515765157651576,0.6709065818683626
20,0.967759453055489,0.9359808050463937,0.6597365973659737,0.6693466130677387
