epoch,train_loss,val_loss,train_acc,val_acc
1,2.2565391694337475,2.09495282858358,0.14094140941409414,0.2023159536809264
2,2.0834487181551276,1.9859960240193961,0.1967119671196712,0.23495530089398212
3,2.005213979053529,1.9057602509172273,0.22296222962229623,0.27635447291054177
4,1.9422934448365328,1.8288861654684097,0.25287252872528726,0.3036539269214616
5,1.8596321096501256,1.751633293464044,0.2848528485284853,0.3425931481370373
6,1.799916198990853,1.7100220850421364,0.30615306153061533,0.3514729705405892
7,1.7531189652619088,1.6647315255422759,0.3294632946329463,0.36917261654766903
8,1.717774848524137,1.6605217596575803,0.34257342573425736,0.36803263934721303
9,1.677824475017564,1.634347190644936,0.3618636186361864,0.3848323033539329
10,1.6445172188702801,1.6864494204685685,0.3774637746377464,0.38963220735585286
11,1.614800075319803,1.5991543168146722,0.3888038880388804,0.4116517669646607
12,1.5793474396974652,1.492668430241739,0.40404404044040443,0.4367312653746925
13,1.551830946621291,1.4392095821308748,0.4200042000420004,0.4664906701865963
14,1.5232765931084338,1.5645252729196057,0.43197431974319744,0.4275514489710206
15,1.5037601306536938,1.3881575807266546,0.4380943809438094,0.4894102117957641
16,1.4780828509827,1.450050063637342,0.4467644676446764,0.4740505189896202
17,1.44253269017728,1.383250302084565,0.46464464644646447,0.49037019259614806
18,1.4135548490125118,1.3801743241587232,0.4743047430474305,0.504529909401812
19,1.3952338325663682,1.334375811823344,0.4823748237482375,0.5142497150056999
20,1.3684168208089953,1.3737988212924417,0.4941949419494195,0.502069958600828
