epoch,train_loss,val_loss,train_acc,val_acc
1,2.2921148660824238,2.1708857933327343,0.12224755504889902,0.17532701308052323
2,2.1411825313117228,2.040786290703795,0.17996640067198655,0.20670826833073322
3,2.062196153781049,2.0154871797842038,0.20084598308033838,0.2202688107524301
4,2.0206943565420037,1.969591033368584,0.2115257694846103,0.234429377175087
5,1.9777866529060868,1.876085094196462,0.22700545989080217,0.28255130205208207
6,1.9409578735858297,1.8772069169710224,0.24086518269634608,0.27883115324612984
7,1.9077542569074117,1.8618223656272452,0.253854922901542,0.27937117484699386
8,1.8709567276869452,1.7659582547118338,0.2708345833083338,0.32113284531381253
9,1.836802305790146,1.7852771286344695,0.2877242455150897,0.31675267010680425
10,1.8009703861270216,1.7266250808714219,0.3013139737205256,0.3394935797431897
11,1.780301190298063,1.768322021352076,0.3136737265254695,0.3333133325333013
12,1.7486321651893377,1.7719574386756216,0.32387352252954943,0.34399375975039004
13,1.7300268776981675,1.6707916272926857,0.3356332873342533,0.37087483499339974
14,1.707816942677813,1.6734022738251755,0.3463130737385252,0.3673346933877355
15,1.6926125546569422,1.7669192607643422,0.3479030419391612,0.3526341053642146
16,1.6743017744916442,1.6416895011171464,0.35804283914321716,0.38047521900876036
17,1.662934996517145,1.5982308292909644,0.3662626747465051,0.3967358694347774
18,1.6427843169458785,1.5671673910422985,0.37286254274914504,0.4092163686547462
19,1.6266831148720005,1.582347737745722,0.38306233875322493,0.4175567022680907
20,1.60794500764047,1.5929465049972313,0.39098218035639287,0.4074762990519621
