epoch,train_loss,val_loss,train_acc,val_acc
1,2.2664432905653937,2.121798237763234,0.13413134131341314,0.1874962500749985
2,2.131713088645302,2.05258286570776,0.18324183241832417,0.20681586368272634
3,2.0752930654227866,1.9827083880723815,0.1995019950199502,0.25475490490190195
4,2.029211009746444,1.9230891082127621,0.21888218882188823,0.2633947321053579
5,1.983882402760738,1.874098921463,0.23487234872348722,0.29711405771884564
6,1.949410971437061,1.834787316104035,0.24711247112471124,0.3025139497210056
7,1.909813750535138,1.8438688380363328,0.26121261212612124,0.3119337613247735
8,1.875596070766692,1.7978729960112636,0.27831278312783125,0.32387352252954943
9,1.8437843182705433,1.7546001304967607,0.2885128851288513,0.33953320933581327
10,1.8138912126712057,1.7546696705030553,0.2995229952299523,0.3369532609347813
11,1.7818158784364848,1.7864201511183475,0.3165631656316563,0.33971320573588526
12,1.766710897628271,1.7194432302850793,0.31632316323163234,0.35897282054358914
13,1.7393127549003247,1.67389001062838,0.3262232622326223,0.371992560148797
14,1.7228948453742063,1.7689045959895964,0.33678336783367835,0.35633287334253316
15,1.6962415005362288,1.679831822746594,0.34641346413464136,0.37613247735045297
16,1.6759087533886146,1.6651032142564204,0.35403354033540335,0.38117237655246894
17,1.6651786440287766,1.735142866315056,0.36198361983619837,0.379132417351653
18,1.6356624635794488,1.6507487101439573,0.37662376623766236,0.38177236455270896
19,1.6288619353118676,1.5512432522498232,0.37986379863798636,0.4236515269694606
20,1.6105820571965332,1.5965184397593595,0.3898838988389884,0.41741165176696465
