epoch,train_loss,val_loss,train_acc,val_acc
1,2.1036392536343005,1.938578403567541,0.1911919119191192,0.25955480890382193
2,1.9025058740329683,1.780970775917295,0.26967269672696725,0.3353932921341573
3,1.7647544458297042,1.6608983403370263,0.32547325473254735,0.36851262974740506
4,1.664276319722712,1.5257613624716488,0.36162361623616235,0.4370312593748125
5,1.5929083813357245,1.5040081807015975,0.4014040140401404,0.4496910061798764
6,1.503467056079834,1.3951937542999056,0.44229442294422944,0.49565008699826
7,1.4440045969051285,1.6591945450171617,0.4661146611466115,0.4346913061738765
8,1.3792694571194675,1.3311092949245447,0.4953949539495395,0.5154496910061799
9,1.3183562127440847,1.2094848734677184,0.5174451744517445,0.5518089638207235
10,1.2790909204439258,1.1509768848421478,0.5343953439534396,0.5810883782324353
11,1.22835825123531,1.140529901570662,0.5535655356553566,0.5857082858342834
12,1.203493195137554,1.2952762861132243,0.5658656586565866,0.5451490970180597
13,1.1779981472238086,1.1577237958834268,0.5785857858578586,0.5824083518329634
14,1.1423383405298497,1.104161130328438,0.5874958749587496,0.6098278034439312
15,1.1041480560591415,1.0558788087262585,0.6019260192601926,0.629267414651707
16,1.0685051858498456,0.9789036458445673,0.6182161821618216,0.6523069538609227
17,1.04970102531483,0.9662775016613467,0.6240062400624006,0.6581868362632748
18,1.0149156279329727,1.0106148976237412,0.6384063840638406,0.6435471290574188
19,0.9902568913184173,0.9606036039779731,0.6474964749647496,0.6664066718665627
20,0.9711320001049818,0.8834567490676573,0.6558065580655806,0.6874062518749625
