epoch,train_loss,val_loss,train_acc,val_acc
1,1.505391934246487,1.2348457927703858,0.43924444444444444,0.5614
2,1.0567585709783767,1.0904836093902588,0.6214,0.5998
3,0.8873870038350423,1.1354401958465576,0.6869111111111111,0.5968
4,0.7754059289084541,0.9050487384796143,0.7286888888888889,0.6898
5,0.7022018309381273,0.8928344933509826,0.7564,0.684
6,0.6493325018035041,0.7695381335496903,0.7752888888888889,0.7222
7,0.6039423745473226,0.7138343369960785,0.7913555555555556,0.7492
8,0.5644544410599602,0.8113335216999054,0.8038666666666666,0.7282
9,0.535773851384057,0.650955758523941,0.8142,0.7712
10,0.5131651688681709,0.6029900411128998,0.8224666666666667,0.7864
11,0.49268110824161104,0.5666938512206078,0.8288222222222222,0.8002
12,0.471613687075509,0.5806262046813965,0.8373777777777778,0.7986
13,0.4549650313536326,0.5055586794793606,0.8423777777777778,0.8248
14,0.4392562963591682,0.5070307803630829,0.8474444444444444,0.8214
15,0.42278786737653945,0.4987456362605095,0.852,0.825
16,0.41003066143459743,0.5591879544258118,0.8582666666666666,0.809
17,0.39973399381107755,0.49285554857254027,0.8624444444444445,0.8254
18,0.38823428393469916,0.4769800796985626,0.8639111111111111,0.8356
19,0.37741157484584387,0.4573616253852844,0.8701555555555556,0.8418
20,0.3671751398563385,0.4491664183974266,0.8721555555555556,0.8408
21,0.2955917506906721,0.37058354249298575,0.8992444444444444,0.867
22,0.2757667800585429,0.3544118069022894,0.9060222222222222,0.8736
23,0.26977049292458427,0.3606475483626127,0.9070444444444444,0.8766
24,0.26151939442422656,0.35244028062820437,0.9112222222222223,0.8778
25,0.25774957347975835,0.34877462322711944,0.9123555555555556,0.8734
26,0.25498936036427816,0.3589588472247124,0.9126,0.8748
27,0.2501837995926539,0.3624979503750801,0.9150666666666667,0.8766
28,0.2449471859931946,0.359161615228653,0.9156444444444445,0.875
29,0.2434521945397059,0.35250894818603995,0.9166666666666666,0.877
30,0.24168567220899795,0.3564418033599854,0.9174,0.875
