epoch,train_loss,val_loss,train_acc,val_acc
1,1.9707582930908005,1.7542195833887315,0.23895238952389525,0.3216535669286614
2,1.750292377886347,1.5870089155514597,0.3267332673326733,0.3898122037559249
3,1.6537440147522355,1.493537748168224,0.37113371133711337,0.4289914201715966
4,1.5674952192532257,1.396394732983045,0.4102841028410284,0.48065038699226015
5,1.4965864146992816,1.2701287483592523,0.43839438394383945,0.5172496550068999
6,1.4252908317125716,1.1890298082066504,0.47400474004740045,0.5599088018239635
7,1.36834176351388,1.1676518569118783,0.4947649476494765,0.5650086998260034
8,1.3263228642923712,1.1606608026564253,0.5142351423514235,0.5699886002279955
9,1.2852892923915868,1.1262901562437653,0.5329553295532955,0.5865482690346193
10,1.255635735293596,1.1311946824222505,0.5433654336543365,0.5897882042359153
11,1.213750868548448,0.9959752520824255,0.5591755917559176,0.6373072538549229
12,1.1793763115901499,1.0037817844726862,0.5753157531575316,0.632027359452811
13,1.1550321366939809,0.9472843712061535,0.5842558425584256,0.6524869502609948
14,1.1330670640652634,0.9192100659753963,0.5913659136591366,0.6645467090658187
15,1.1036106306713407,0.8908880946660089,0.6016260162601627,0.6746265074698506
16,1.0926307930617472,0.9233483130525454,0.6080460804608047,0.6620867582648347
17,1.0612420042481026,0.8654174125637284,0.6208262082620826,0.6828463430731385
18,1.0433758252367908,0.8745417785378461,0.6242762427624277,0.6815263694726106
19,1.0326864528630257,0.8421094571563502,0.6302163021630216,0.6940061198776024
20,1.007107028858756,0.8285888171177388,0.6400264002640026,0.6991060178796424
