epoch,train_loss,val_loss,train_acc,val_acc
1,1.9562412198826635,1.7325073215895226,0.25641256412564123,0.3509929801403972
2,1.6342492365327115,1.5708236774085358,0.3856838568385684,0.4387712245755085
3,1.4324355822129065,1.4317175032618008,0.46815468154681544,0.4613907721845563
4,1.293429257477542,1.2755397152384291,0.5237752377523776,0.5418491630167397
5,1.1669422876207942,1.2279427280278399,0.5737557375573755,0.5624287514249715
6,1.087992221770591,1.0973901726842363,0.6055560555605556,0.6152276954460911
7,0.9976052071678897,1.368571546565952,0.6420664206642066,0.5222895542089159
8,0.9299579759859049,0.9798740856204184,0.6667266672666726,0.6593868122637547
9,0.8971591687340499,1.0014551268375191,0.6792667926679267,0.6536269274614508
10,0.8585257890794307,0.8990756586545401,0.6930669306693067,0.6783464330713386
11,0.8098032685770716,0.8009396419103441,0.7128371283712838,0.7174056518869623
12,0.7721314262167919,0.8293037273362123,0.7274772747727477,0.7090658186836263
13,0.7378224247438846,0.7671004627786187,0.7403774037740377,0.7321653566928661
14,0.7001254347882548,0.8275889529566491,0.7533675336753367,0.7075658486830263
15,0.6853133222309558,0.7496032528308785,0.7611076110761108,0.7349253014939702
16,0.6542404874861089,0.7053868231986804,0.7710677106771068,0.754184916301674
17,0.6358096996978919,0.6182671183586235,0.7775477754777548,0.7823843523129538
18,0.6104188398896022,0.6694062466046917,0.7852278522785228,0.7701445971080578
19,0.5899918287651833,0.6403898536003851,0.7929079290792908,0.7782444351112978
20,0.5809507574810646,0.6318359687238647,0.7948879488794888,0.7807043859122818
