epoch,train_loss,val_loss,train_acc,val_acc
1,2.2149823437721836,2.105845970763309,0.16020160201602016,0.1857562848743025
2,2.0324407432874185,2.029717602597907,0.22155221552215523,0.2140157196856063
3,1.9548890436814677,1.959624491463456,0.24114241142411424,0.23195536089278215
4,1.899451972384466,1.9208528474818154,0.2629526295262953,0.24887502249955
5,1.8546285291561087,1.9401804190802934,0.2773827738277383,0.255054898902022
6,1.8212269322869945,1.817730038927206,0.2893528935289353,0.30185396292074157
7,1.7916241446347627,1.8258101663499644,0.3042330423304233,0.30575388492230154
8,1.7675646161159029,1.8130588790125444,0.31317313173131733,0.32267354652906943
9,1.7381944376668517,1.7245974427773827,0.3285332853328533,0.3506329873402532
10,1.7133944957480123,1.7368238935832778,0.33675336753367535,0.3496730065398692
11,1.6881094974384727,1.7427325043157873,0.35196351963519634,0.3473330533389332
12,1.6678766641050906,1.5997043982574632,0.35748357483574833,0.4021119577608448
13,1.6453102388759044,1.6142012528597276,0.3687336873368734,0.3961120777584448
14,1.6235628996094802,1.5759624318884282,0.3790537905379054,0.41597168056638867
15,1.6035981922729308,1.5290057519033373,0.3881738817388174,0.4337913241735165
16,1.5805267487780201,1.5008330419825013,0.4005040050400504,0.44627107457850845
17,1.5641611655066803,1.5021656701851887,0.4075540755407554,0.4515509689806204
18,1.5360995247122786,1.4758570746482296,0.4197341973419734,0.45863082738345234
19,1.5229245397233693,1.4587402702372054,0.4285242852428524,0.46829063418731626
20,1.504506496646683,1.4009727794135447,0.43611436114361146,0.4862302753944921
